Seq|Sotre_nm|Address|Telephone|Category|Ycoordinate|Xcoordinate
658|안산중앙역 |경기도 안산시 단원구 중앙대로 907 (고잔동)|1522-3232||37.31723608|126.8374694
659|안산트레이더스 |경기도 안산시 단원구 중앙대로 397 (신길동)|1522-3232||37.331038|126.784837
660|안성석정DT |경기도 안성시 중앙로 308 (석정동)|1522-3232|DT 매장|37.010522|127.262009
661|안성공도DT |경기도 안성시 공도읍 서동대로 4489 |1522-3232|DT 매장|37.009411|127.200801
662|안성중앙로 |경기도 안성시 중앙로 395, 1층 1~2층 (대천동)|1522-3232||37.007599|127.270743
663|호계지식산업센터 |경기도 안양시 동안구 엘에스로 122 데시앙플렉스 118~123호|1522-3232||37.372351|126.948665
664|평촌역DT |경기도 안양시 동안구 시민대로 373 (관양동)|1522-3232|DT 매장|37.396509|126.971235
665|안양범계 |경기도 안양시 동안구 시민대로 206 (호계동)|1522-3232||37.391719|126.953751
666|안양운동장사거리DT |경기도 안양시 동안구 관악대로 234 (비산동)|1522-3232|DT 매장|37.40111|126.949208
667|범계역 |경기도 안양시 동안구 시민대로 180 (호계동)|1522-3232||37.389849|126.949818
668|안양호계DT |경기도 안양시 동안구 엘에스로 23-8 (호계동)|1522-3232|DT 매장|37.366561|126.956011
669|평촌호계 |경기도 안양시 동안구 평촌대로 123 (호계동)|1522-3232||37.383006|126.959848
670|평촌로데오 |경기도 안양시 동안구 관평로 182 (관양동)|1522-3232||37.3929425|126.9607148
671|평촌역사거리 |경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746)|1522-3232|리저브 매장|37.395786|126.9645
672|안양비산DT |경기도 안양시 동안구 경수대로 821 (비산동)|1522-3232|DT 매장|37.3925328|126.942869
673|평촌아크로 |경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 (관양동)|1522-3232||37.39227643|126.9565229
674|범계로데오 |경기도 안양시 동안구 평촌대로 223 (호계동)|1522-3232||37.391494|126.955122
675|인덕원역 |경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)|1522-3232||37.400269|126.976145
676|안양역R |경기도 안양시 만안구 만안로 232 (안양동) 안양민자역사 1층 001호|1522-3232|리저브 매장|37.401964|126.922661
677|명학역 |경기도 안양시 만안구 안양로 96 128,129,130,132,133,134,135,136호|1522-3232||37.384121|126.935173
678|안양역 |경기도 안양시 만안구 장내로 149번길 (안양동)53|1522-3232||37.4002845|126.9221677
679|안양석수DT |경기도 안양시 만안구 경수대로 1397 (석수동)|1522-3232|DT 매장|37.4312614|126.9033382
680|안양일번가 |경기도 안양시 만안구 안양로292번길 36 (안양동)|1522-3232||37.39919046|126.9236856
681|양주옥정타운 |경기도 양주시 회천남로 76 (옥정동)|1522-3232||37.81858|127.094293
682|양주송추DT |경기도 양주시 장흥면 호국로 528 |1522-3232|DT 매장|37.717529|126.973093
683|양주덕정역DT |경기도 양주시 독바위로 35 (덕정동)|1522-3232|DT 매장|37.8382562|127.062968
684|양주고읍DT |경기도 양주시 고덕로351 (고읍동)|1522-3232|DT 매장|37.803684|127.079474
685|양주광사DT |경기도 양주시 부흥로 1872 (광사동)|1522-3232|DT 매장|37.790532|127.072421
686|양주고읍 |경기도 양주시 고읍남로 20 (광사동)|1522-3232||37.794628|127.079196
687|북오산IC DT |경기도 오산시 문시로 109-2 |1522-3232|DT 매장|37.189945|127.05955
688|오산세교 |경기도 오산시 수청로 193 |1522-3232||37.176779|127.045583
689|오산갈곶DT |경기도 오산시 경기대로 50, B동 (갈곶동)|1522-3232|DT 매장|37.129351|127.071583
690|오산IC DT |경기도 오산시 원동로 74(원동)|1522-3232|DT 매장|37.1426829|127.0766272
691|오산시청 |경기도 오산시 운천로 61|1522-3232||37.1486248|127.0741288
692|용인세브란스병원 |경기도 용인시 기흥구 동백죽전대로 363 (중동)|1522-3232||37.270835|127.147337
693|용인상하DT |경기도 용인시 기흥구 중부대로 769-6 (상하동)|1522-3232|DT 매장|37.259778|127.142453
694|용인언남 |경기도 용인시 기흥구 구성로 120 (언남동)|1522-3232||37.2925715|127.121987
695|기흥역AK R |경기도 용인시 기흥구 기흥역로 63 (구갈동, 기흥역 힐스테이트)|1522-3232|리저브 매장|37.2746544|127.1165616
696|용인고매동 |경기도 용인시 기흥구 신고매로 59 (고매동)|1522-3232||37.22317532|127.1141622
697|용인보라DT |경기도 용인시 기흥구 용구대로 1877 (보라동)|1522-3232|DT 매장|37.255575|127.104577
698|용인동백DT |경기도 용인시 기흥구 어정로 102 (상하동)|1522-3232|DT 매장|37.274595|127.141221
699|용인마북DT |경기도 용인시 기흥구 용구대로 2330|1522-3232|DT 매장|37.2947324|127.1102926
700|용인기흥구청 |경기도 용인시 기흥구 구갈로 71-18 (신갈동)|1522-3232||37.281689|127.110142
701|수원IC DT |경기도 용인시 기흥구 중부대로 56|1522-3232|DT 매장|37.267257|127.074502
702|용인보정 |경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 (보정동)|1522-3232||37.320017|127.11084
703|구성트레이더스 |경기도 용인시 기흥구 용구대로 2457 (보정동)|1522-3232||37.305434|127.105468
704|강남대 |경기도 용인시 기흥구 강남로 3, 강남&amp;플러스 1층(구갈동)|1522-3232||37.27105|127.126134
705|용인보정DT |경기도 용인시 기흥구 용구대로2469번길 165 (보정동)|1522-3232|DT 매장|37.321211|127.104454
706|용인김량장DT |경기도 용인시 처인구 백옥대로 1174 (김량장동)|1522-3232|DT 매장|37.239832|127.2104973
707|용인에버랜드R |경기도 용인시 처인구 포곡읍 에버랜드로 199 |1522-3232|리저브 매장|37.29378|127.204643
708|용인시청DT |경기도 용인시 처인구 중부대로 1130|1522-3232|DT 매장|37.24029|127.170935
709|용인처인구청 |경기도 용인시 처인구 금령로 60 (김량장동)|1522-3232||37.234764|127.202928
710|의왕청계DT |경기 의왕시 청계동 829-4 |1522-3232|DT 매장|37.3881077|126.99842
711|의왕포일 |경기도 의왕시 안양판교로 89 (포일동)|1522-3232||37.396242|126.983977
712|의정부예술의전당DT |경기도 의정부시 경의로 31 (의정부동)|1522-3232|DT 매장|37.73307|127.038904
713|의정부신곡DT |경기 의정부시 금신로 63 |1522-3232|DT 매장|37.726309|127.064835
714|의정부용현DT |경기도 의정부시 시민로 468 (용현동)|1522-3232|DT 매장|37.7305628|127.0843037
715|의정부공원 |경기도 의정부시 평화로 540 (의정부동)|1522-3232||37.740103|127.047531
716|의정부민락 |경기도 의정부시 천보로 68 (민락동)|1522-3232||37.745353|127.093792
717|의정부회룡역DT |경기도 의정부시 평화로 341 (호원동)|1522-3232|DT 매장|37.722373|127.047477
718|의정부녹양DT |경기도 의정부시 비우로 119 (가능동)|1522-3232|DT 매장|37.758477|127.040289
719|의정부금오 |경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)|1522-3232||37.753183|127.070333
720|신세계의정부2F |경기도 의정부시 평화로 525, 신세계백화점 2층 (의정부동)|1522-3232||37.737861|127.046054
721|신세계의정부6F |경기도 의정부시 평화로 525, 신세계백화점 6층 (의정부동)|1522-3232||37.737861|127.046054
722|의정부민락타운 |경기도 의정부시 오목로 196 (민락동)|1522-3232||37.7450055|127.1000086
723|이천증포DT |경기도 이천시 이섭대천로 1445 (증포동)|1522-3232|DT 매장|37.296604|127.457292
724|이천사음DT |경기도 이천시 경충대로 3045 (사음동)|1522-3232|DT 매장|37.299106|127.407841
725|이천하이닉스 |경기도 이천시 부발읍 경충대로 2100, 외 101호,102호,201호|1522-3232||37.25251|127.489933
726|마장휴게소 |경기도 이천시 중부대로 중부고속도로 82|1522-3232||37.263504|127.407795
727|이천터미널 |경기도 이천시 중리천로 84 (중리동)|1522-3232||37.278191|127.446323
728|포천DT |경기도 포천시 호국로 925 (선단동)|1522-3232|DT 매장|37.848396|127.161705
729|포천송우 |경기도 포천시 소흘읍 솔모루로 55, 뉴스토리솔모루빌딩|1522-3232||37.8272884|127.1447308
730|하남미사DT |경기도 하남시 미사강변남로 35 (망월동)|1522-3232|DT 매장|37.559858|127.185729
731|하남황산사거리 |경기도 하남시 조정대로 65 (풍산동)|1522-3232||37.55078301|127.1860334
732|스타필드위례1FR |경기도 하남시 학암동 90-33 위례스타필드|1522-3232|리저브 매장|37.480058|127.148381
733|미사역효성 |경기도 하남시 아리수로 570 (망월동)|1522-3232||37.567452|127.19073
734|하남덕풍 |경기도 하남시 덕풍동 741-2 하남풍산메트하임|1522-3232||37.552085|127.209351
735|하남미사 |경기도 하남시 미사강변북로30번길 130 (망월동)|1522-3232||37.569587|127.183283
736|스타필드하남1F(티바나) |경기도 하남시 미사대로 750 (신장동)|1522-3232||37.5445|127.2237
737|신세계하남2F |경기도 하남시 미사대로 750 (신장동)|1522-3232||37.545734|127.223439
738|스타필드하남2FR |경기도 하남시 미사대로 750 (신장동)|1522-3232|리저브 매장|37.5453|127.2242
739|하남신장 |경기도 하남시 신장로 130|1522-3232||37.5383807|127.2039864
740|하남시청 |경기도 하남시 대청로 34 (신장동)|1522-3232||37.540532|127.216148
741|화성시청 |경기도 화성시 남양읍 시청로 113 |1522-3232||37.201291|126.826193
742|화성봉담 |경기도 화성시 봉담읍 동화길 51 |1522-3232||37.219202|126.955485
743|화성향남 |경기도 화성시 향남읍 발안로 111 |1522-3232||37.131572|126.922767
744|동탄카림R |경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)|1522-3232|리저브 매장|37.19972|127.1135
745|동탄능동DT |경기도 화성시 동탄지성로 201 (능동)|1522-3232|DT 매장|37.211975|127.053618
746|동탄역 |경기도 화성시 동탄대로 495 (오산동)|1522-3232||37.197988|127.098448
747|화성병점DT |경기도 화성시 효행로 1013 (진안동)|1522-3232|DT 매장|37.21261|127.038187
748|동탄영천 |경기도 화성시 동탄순환대로 692 (영천동)|1522-3232||37.20663|127.111333
749|신영통DT |경기도 화성시 영통로 43 (반월동)|1522-3232|DT 매장|37.2343091|127.063002
750|동탄센트럴파크 |경기도 화성시 동탄지성로 104 센트럴파티오|1522-3232||37.2082443|127.0638898
751|동탄 |경기도 화성시 메타폴리스로 54, 동탄파라곤2상가 (반송동)|1522-3232||37.201584|127.073193
752|동탄광장 |경기도 화성시 동탄지성로 17, 풍성 위버폴리스  (반송동)|1522-3232||37.204774|127.071884
753|동탄이마트 |경기도 화성시 동탄중앙로 376, 동탄이마트 1층 (석우동)|1522-3232||37.214754|127.079887
754|화성반월DT |경기도 화성시 효행로 1241 (반월동)|1522-3232|DT 매장|37.220205|127.057905
755|삼송역 |경기도 고양시 동송로 70 |1522-3232||37.652382|126.896055
756|원흥역 |경기도 고양시 덕양구 원흥5로 25 |1522-3232||37.649538|126.876107
757|스타필드고양3F(티바나) |경기도 고양시 덕양구 고양대로 1955 (동산동)|1522-3232||37.647216|126.895577
758|스타필드고양1FR |경기도 고양시 덕양구 고양대로 1955 (동산동)|1522-3232|리저브 매장|37.64697|126.895523
759|스타필드고양1F고메스트리트 |경기도 고양시 덕양구 고양대로 1955 (동산동)|1522-3232||37.646086|126.893098
760|스타필드고양3F잇토피아 |경기도 고양시 덕양구 고양대로 1955 (동산동)|1522-3232||37.647983|126.896489
761|고양삼송 |경기도 고양시 덕양구 신원동 628-2|1522-3232||37.663813|126.891317
762|고양DT |경기도 고양시 덕양구 호국로 1775 (고양동)|1522-3232|DT 매장|37.7095394|126.9052947
763|행신역 |경기도 고양시 덕양구 충장로 14 (행신동)|1522-3232||37.613996|126.834455
764|원당DT |경기도 고양시 덕양구 호국로 811 (주교동)|1522-3232|DT 매장|37.658155|126.837639
765|화정 |경기도 고양시 덕양구 화신로272번길 57 (화정동)|1522-3232||37.63353224|126.8314538
766|화정역 |경기도 고양시 덕양구 화신로260번길 57 (화정동)|1522-3232||37.6335731|126.8327327
767|신흥역 |경기도 성남시 수정구 산성대로 267 (신흥동)|1522-3232||37.440935|127.146642
768|성남위례 |경기도 성남시 수정구 위례광장로 104 (창곡동)|1522-3232||37.473131|127.141067
769|성남이마트 |경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴|1522-3232||37.4442471|127.1414571
770|여주DT |경기도 여주시 세종로 358 (점봉동)_1|1522-3232|DT 매장|37.265915|127.638676
771|여주P.아울렛입구 |경기도 여주시 명품로 360 2004호 (상거동)|1522-3232||37.240607|127.612308
772|여주P.아울렛 |경기도 여주시 명품로 360 2400호 (상거동)|1522-3232||37.24272107|127.6126336
773|평택비전 |경기도 평택시 비전5로 20-24 (비전동)|1522-3232||36.998684|127.114062
774|평택서정DT |경기도 평택시 경기대로 1353 (서정동)|1522-3232|DT 매장|37.066066|127.063519
775|평택안중DT |경기도 평택시 안중읍 서동대로 1459 |1522-3232|DT 매장|36.990698|126.913407
776|평택로데오 |경기도 평택시 중앙2로 13 (평택동)|1522-3232||36.9918478|127.0885041
777|평택AK플라자 |경기도 평택시 평택로 51 (평택동) 평택역|1522-3232||36.99159|127.08524
778|평택송탄 |경기도 평택시 관광특구로 38 (서정동)|1522-3232||37.066397|127.062939
779|평택죽백DT |경기도 평택시 만세로 1707 (죽백동)|1522-3232|DT 매장|37.0144149|127.1139504
780|주엽강선 |경기도 고양시 일산서구 주엽동 81 |1522-3232||37.6664601|126.7662096
781|일산가로수길R |경기도 고양시 일산서구 대화동 1050-185|1522-3232|리저브 매장|37.6654444|126.7574686
782|일산가구단지 |경기도 고양시 일산서구 하이파크2로 67 (덕이동)|1522-3232||37.699706|126.75709
783|일산덕이DT |경기도 고양시 일산서구 탄중로 106 (덕이동)|1522-3232|DT 매장|37.69192|126.756991
784|일산후곡 |경기도 고양시 일산서구 일산로 541 (일산동)|1522-3232||37.6773867|126.7675699
785|킨텍스이마트 |경기도 고양시 일산서구 대화동 킨텍스로 171|1522-3232||37.662238|126.743981
786|일산탄현 |경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151)|1522-3232||37.695265|126.762135
787|대화역 |경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)|1522-3232||37.6753761|126.7481894
